TimeSlot,8767,8243,8626,8890,370,6423,9982,8645,2072,5035,6061,2980,7024,3829,434,7793,1629,545,8419,4957,3635,3849,7017,2965,585,7863,9134,1791,1830,9737,3723,6266,7429,2094,7510,2129,5738,1169,4154,4767,1283,2199,9942,5448,5275,8046,974,4297,9776,2814,6643,7627,171,7850,1792,2755,7739,5545,3719,7016,9019,3039,5403,2945,4514,9142,1192,6139,7875,6121,5129,9160,4031,4352,5439,4147,7560,5218,668,6063,9248,5874,2742,5246,2018,7719,8829,1642,3192,9052,3367,2337,3310,5395,9647,624,4830,8236,2361,2449,252,8156,5921,7900,4874,2575,3044,8197,9935,3036,5357,2818,3935,187,8084,3527,1697,3482,5796,1800,6990,8059,6888,6412,8368,5892,1415,4336,77,6836,4357,26,9001,3456,7536,744,3009,890,7788,2557,6941,93,781,3368,9278,7940,8741,1392,2638,7800,3967,6691,2233,114,9729,3918,4499,4193,7767,7504,1790,5785,3649,4373,547,6348,4703,5972,7989,9932,7741,8086,3538,1103,8317,9121,2470,661,1879,3134,2461,9971,2925,2986,6578,2365,8995,4526
00:00:00-05,1273.2,763.7166666666667,3549.7833333333333,582.7666666666667,50,1135.6833333333334,849.35,275.4666666666667,1031.45,2983.7,4099.65,885.6,50,811.1,1388.8333333333333,842.25,947.65,1469.95,1952.95,687.0,3645.266666666667,1334.9166666666667,50,380.01666666666665,522.5333333333333,1119.8666666666668,1218.45,1245.45,1101.9333333333332,4765.900000000001,2711.133333333333,1228.0833333333333,2394.9333333333334,3994.5333333333333,557.7166666666666,2254.916666666667,4680.283333333334,665.3333333333334,1844.4833333333333,950.3666666666667,623.15,809.8666666666667,1196.6166666666666,132.71666666666667,564.3333333333334,1070.4666666666667,3074.5666666666666,198.95,2937.9,997.6166666666667,636.05,254.13333333333333,701.7833333333333,5369.799999999999,1076.65,1620.8666666666668,672.5,1204.55,1897.1,1231.8,871.3333333333333,3532.0666666666666,786.3833333333333,486.35,873.7333333333333,861.3499999999999,1023.8499999999999,1111.8,1009.5666666666667,915.55,412.75,1566.5500000000002,2574.4166666666665,819.0166666666667,787.75,3012.15,5213.583333333333,862.2666666666667,928.0500000000001,1261.6499999999999,3269.7833333333333,133.33333333333334,471.55,2492.0,4191.566666666667,2888.4666666666667,1439.95,1022.5833333333334,1529.9833333333333,309.96666666666664,1829.9333333333332,2210.6,976.8833333333333,1578.2333333333333,4695.533333333334,243.29999999999998,616.8333333333334,1869.7333333333333,456.3333333333333,3965.4666666666667,2752.5,539.6333333333333,1058.7166666666667,1870.6499999999999,1734.6333333333332,2277.7333333333336,1303.8166666666666,2805.4333333333334,6000,911.75,3448.2833333333333,1440.15,341.0,2268.5666666666666,1862.9,1189.6,1615.5833333333335,1351.5,1119.0,3214.6666666666665,917.0833333333334,1273.2833333333333,328.4166666666667,1949.8333333333333,648.1166666666667,2112.016666666667,1440.9833333333333,1447.75,2455.2000000000003,1042.8833333333334,673.4166666666666,3737.083333333333,1611.6166666666668,518.9666666666667,1269.0,3258.0833333333335,1469.3833333333332,878.4833333333332,1023.8666666666667,3175.3999999999996,2701.65,1522.5833333333335,2729.6833333333334,1946.9,1645.3333333333333,1043.4,589.8666666666667,1639.2666666666667,1565.05,2178.6833333333334,1498.8333333333333,1076.3666666666668,2494.633333333333,936.4,1439.65,3075.8,573.1,2363.1000000000004,789.6166666666667,3758.0833333333335,2079.6,957.4333333333334,690.9499999999999,1901.8833333333334,379.8,2142.9833333333336,651.3333333333334,614.3499999999999,1305.55,267.0,2089.5,925.5833333333333,939.1166666666667,536.9833333333333,989.4166666666667,2887.983333333333,731.9833333333333,1740.2833333333333,350.8,1518.5,1511.7666666666667,1334.1166666666666,3738.8166666666666,435.85,1064.5,2380.016666666667,1072.2333333333333,3059.4333333333334
01:00:00-05,1083.3500000000001,794.0500000000001,754.05,699.3666666666667,50,867.1333333333333,808.3666666666667,275.55,1222.75,2062.2333333333336,3894.8,804.6833333333333,50,2998.366666666667,3024.0833333333335,838.0833333333333,4087.016666666667,1346.7833333333333,1765.6333333333334,749.5,2854.133333333333,1246.7166666666667,50,533.4666666666667,820.9333333333333,1250.6999999999998,944.8333333333333,1626.4166666666665,1016.0166666666665,3894.8,5145.983333333334,1329.45,1810.7833333333333,3564.3333333333335,1116.3666666666668,1950.7333333333331,478.9,395.25,2190.7833333333333,1119.8666666666668,617.65,687.65,914.8,129.68333333333334,1035.25,704.0833333333333,2409.333333333333,194.43333333333334,1905.8333333333333,940.2666666666667,531.3,2051.65,1062.5666666666666,5403.55,1038.1666666666667,1511.2333333333331,219.61666666666665,1879.0500000000002,1831.6166666666666,1241.3333333333335,868.3,2182.5,680.1333333333333,229.25,866.7666666666667,229.36666666666667,858.05,1036.1833333333332,1010.4666666666666,864.7666666666667,1067.8333333333333,1441.9166666666667,2311.5666666666666,750.7166666666667,531.7333333333332,2482.1,3573.95,963.75,804.7666666666667,396.23333333333335,2262.166666666667,509.6333333333334,484.6666666666667,2214.6666666666665,3945.9166666666665,2459.566666666667,1442.55,1031.7,1054.0833333333333,333.2,1415.8500000000001,1158.4333333333332,1003.9666666666667,1370.1833333333334,4523.016666666667,273.9,698.8666666666667,838.2166666666667,1537.75,739.6166666666667,2580.983333333333,422.04999999999995,956.5,1635.5833333333335,1979.7666666666667,2143.666666666667,1176.2333333333333,4202.466666666667,6000,763.1333333333333,2244.6000000000004,1652.8833333333332,210.63333333333333,1943.4666666666667,2224.25,1055.85,1649.0666666666666,1071.3,1309.8666666666668,1921.9333333333332,711.8166666666666,1744.65,313.5833333333333,1902.6833333333334,591.9666666666667,1618.8166666666668,649.2833333333333,1208.65,1586.8333333333333,2001.5,669.6666666666666,1106.8666666666666,1390.6833333333332,518.15,1194.8000000000002,3202.2166666666667,2286.5,806.1333333333333,573.4833333333333,1154.0333333333333,1535.3000000000002,1219.0333333333333,2179.0833333333335,1921.3833333333332,1576.4,845.3666666666667,1663.4666666666667,1597.0166666666667,1231.6833333333332,936.9,1481.75,907.2666666666667,1777.2333333333331,827.5,1424.3,2465.1833333333334,474.34999999999997,1727.25,759.0,3098.616666666667,1658.3666666666668,607.6166666666667,2133.766666666667,1686.8166666666666,350.5666666666667,1996.3999999999999,477.6,730.8166666666667,1148.2,273.65,1548.95,1072.0166666666667,622.2333333333333,325.9666666666667,977.65,2853.3333333333335,3180.7,1117.8666666666668,399.5,798.8333333333333,1563.8666666666668,1306.3333333333333,3749.3500000000004,231.11666666666667,1359.95,2334.383333333333,1062.4166666666667,2992.0333333333333
02:00:00-05,1053.5333333333333,749.2833333333333,519.15,562.45,50,810.3666666666667,481.0,268.05,1001.7,1603.1833333333334,3818.3333333333335,697.75,50,1271.9,681.0333333333334,825.6666666666666,3866.9333333333334,1313.6333333333332,1430.25,681.1333333333333,2593.616666666667,772.15,50,423.8666666666667,517.8833333333333,1172.45,402.41666666666663,1230.5166666666667,1096.1333333333334,3248.866666666667,5266.283333333333,1201.8,1642.45,3466.366666666667,660.9166666666667,1702.4666666666667,515.9166666666667,420.46666666666664,1943.0333333333333,1075.4166666666667,644.85,521.5999999999999,912.8333333333334,136.13333333333333,530.65,678.45,1713.1833333333334,247.1,792.2166666666667,931.5666666666666,509.8,2146.4500000000003,560.4833333333333,3664.833333333333,1188.95,1215.8333333333333,190.28333333333333,1297.05,1369.9333333333332,1650.1,355.68333333333334,1865.1166666666668,756.7833333333334,617.5333333333334,1084.1833333333332,651.4833333333333,855.4166666666667,3892.016666666667,900.3333333333334,606.4166666666667,565.2166666666667,1133.25,860.15,766.4499999999999,501.90000000000003,2417.7,2955.85,801.3666666666667,764.9666666666667,392.55,1961.3666666666668,833.75,626.7666666666667,1682.5166666666667,3037.183333333333,1760.65,1268.3500000000001,1086.2833333333333,1131.3,317.93333333333334,1519.2166666666667,820.4666666666667,769.4499999999999,1333.1333333333332,4378.866666666667,405.7833333333333,619.1999999999999,627.1,408.06666666666666,1188.55,2372.483333333333,409.7,694.7666666666667,1414.8666666666668,1350.7333333333333,2217.45,1322.6166666666668,5332.816666666667,6000,191.68333333333334,2421.35,1264.6166666666668,342.96666666666664,761.0833333333334,1668.3166666666666,877.1833333333333,1437.3833333333332,1208.6666666666667,1066.3,2382.233333333333,1193.7,875.5166666666668,304.3,1729.4,578.2166666666667,741.7,726.4833333333333,718.4833333333333,933.1,4283.983333333334,409.53333333333336,3455.416666666667,1186.5333333333333,515.8833333333333,1154.8,3202.9833333333336,3357.4,411.95,869.3666666666667,702.3666666666667,1297.1166666666668,749.8666666666667,1962.3833333333334,2041.0666666666666,1482.7833333333333,770.5166666666667,419.3333333333333,1644.5666666666668,966.7833333333333,453.95000000000005,892.8000000000001,770.7333333333333,1738.2833333333333,414.15000000000003,1106.2333333333333,2419.0833333333335,381.7,1507.9499999999998,739.1999999999999,2973.2166666666667,1728.5833333333333,673.0333333333334,581.7,1573.0166666666667,338.08333333333337,1851.1833333333334,409.7,966.2666666666668,1071.5666666666668,293.5333333333333,1417.0333333333333,974.3666666666667,738.3166666666666,327.2833333333333,716.3000000000001,2235.2166666666667,3840.75,1173.1166666666668,395.93333333333334,699.85,479.3,710.3666666666667,3072.5333333333333,233.43333333333334,1174.9333333333334,1684.6166666666666,784.4499999999999,2614.8333333333335
03:00:00-05,938.0166666666668,621.7833333333333,507.05,541.95,50,827.8166666666666,433.18333333333334,256.83333333333337,1147.8500000000001,1019.1833333333333,3792.8333333333335,454.8666666666666,50,1860.2,2457.766666666667,836.8833333333333,2425.9833333333336,1325.9166666666667,1322.5833333333333,754.2833333333333,2746.15,969.1833333333333,50,336.3833333333333,431.55,1156.9,728.4833333333333,820.3666666666667,1037.6333333333334,2954.633333333333,2183.266666666667,641.8000000000001,1456.3833333333334,3435.0666666666666,667.3,1445.0333333333333,497.6166666666667,1248.2166666666667,1160.9666666666667,1183.5166666666669,655.1,498.2,645.7666666666668,136.96666666666664,517.55,379.95,1844.9,392.56666666666666,767.8000000000001,786.4,327.23333333333335,326.56666666666666,689.0,1206.25,1172.0,1142.3166666666666,174.55,953.0999999999999,1853.5166666666667,844.6166666666667,616.15,2294.6,673.5666666666666,537.6166666666667,696.1,184.29999999999998,1078.2666666666667,3830.9666666666667,477.1166666666667,849.7333333333333,424.3833333333333,1151.9666666666667,681.4666666666667,626.8166666666667,405.56666666666666,1832.1166666666666,2900.25,979.8166666666667,565.0666666666667,346.3,1989.05,493.01666666666665,554.9833333333333,1258.3500000000001,3741.083333333333,1793.9833333333333,1168.8833333333332,1031.8,946.4,303.75,1170.0,693.2666666666667,682.3000000000001,1140.2,4500.45,228.6,673.6833333333333,546.0333333333334,423.1333333333333,275.06666666666666,2316.8166666666666,852.9166666666666,787.1833333333334,1102.5,1297.55,2135.9166666666665,1335.6,5346.066666666667,6000,673.6333333333333,2028.1333333333334,1220.3,347.26666666666665,1786.4,1604.0333333333333,793.9333333333334,1427.5833333333333,1031.1999999999998,762.3333333333333,1854.0833333333333,783.1833333333334,1559.0333333333333,336.56666666666666,1159.7833333333333,605.1166666666667,665.8666666666667,1071.9166666666665,682.9499999999999,641.0,3516.233333333333,230.18333333333334,2304.65,957.6666666666666,504.8,687.2,2474.4166666666665,1101.3666666666666,650.7166666666667,709.0833333333333,637.3666666666667,1435.6833333333332,878.1,1310.4333333333334,1511.6000000000001,1032.1499999999999,2478.633333333333,405.93333333333334,1204.25,1122.6833333333332,1893.9333333333332,1056.9666666666667,900.7333333333333,2285.5333333333333,623.9333333333334,1016.0833333333333,1998.45,392.6666666666667,1120.5666666666666,570.35,2679.65,1394.6333333333334,648.6333333333333,534.0666666666667,1209.8500000000001,339.98333333333335,1808.65,490.8,922.0166666666667,811.5166666666667,258.93333333333334,1306.0666666666666,911.5999999999999,514.4833333333333,328.3833333333334,642.4166666666666,1460.3333333333333,1303.6666666666667,991.9666666666667,386.06666666666666,759.85,1056.3333333333333,422.04999999999995,2738.8333333333335,236.36666666666667,1251.7333333333333,1297.0,735.2666666666667,2874.4833333333336
04:00:00-05,875.7166666666667,727.4166666666667,507.58333333333337,319.29999999999995,50,699.2,470.8,451.7833333333333,955.4666666666667,858.9,3760.65,458.03333333333336,50,1116.5166666666667,449.4666666666667,820.1,524.2,1284.3333333333333,1090.6499999999999,685.0333333333334,1897.4333333333334,868.65,50,307.33333333333337,403.21666666666664,1169.1333333333334,705.0,1062.3833333333332,1015.6,3014.1,2069.6666666666665,878.8333333333334,1559.8666666666668,3447.7166666666667,1104.95,1434.9333333333334,447.01666666666665,672.1,1594.2666666666667,724.5166666666667,594.0999999999999,470.7833333333333,670.8666666666666,129.93333333333334,1008.6166666666667,1102.1333333333334,1257.3000000000002,250.73333333333332,785.2166666666667,588.4666666666667,327.53333333333336,232.68333333333334,524.6833333333333,1203.4499999999998,760.9,869.1666666666666,184.15,566.0,1410.55,1024.95,336.2833333333333,672.1333333333333,253.23333333333332,258.06666666666666,919.25,178.46666666666667,458.95000000000005,4326.616666666667,407.5166666666667,616.15,420.6666666666667,962.4,560.3833333333333,559.5166666666667,399.18333333333334,1948.85,1822.1499999999999,727.0666666666666,689.45,391.2833333333333,1519.3166666666666,422.3,485.2166666666667,1649.45,6000,1155.6166666666668,1308.2833333333333,1038.9166666666667,699.5,298.75,1131.9833333333333,416.25,467.8333333333333,1112.9666666666667,4258.6833333333325,393.3833333333333,672.2833333333333,393.1333333333333,404.05,946.9333333333333,3049.5333333333333,594.7166666666667,476.0,1152.5666666666668,1319.75,2140.266666666667,1068.1833333333332,3136.383333333333,3360.166666666667,210.75,1921.1000000000001,1219.9166666666667,305.33333333333337,779.9666666666667,1566.65,816.0666666666667,1418.1833333333334,2395.4666666666667,898.7833333333334,1672.8833333333332,686.6833333333333,1200.0166666666667,295.23333333333335,1506.3166666666668,552.35,1160.0833333333333,682.0666666666667,546.65,445.90000000000003,3128.383333333333,229.45,1256.95,626.1833333333333,491.51666666666665,1095.6166666666668,2316.9666666666667,1096.0333333333333,748.8000000000001,562.7333333333333,728.6333333333333,1186.9666666666667,941.2166666666667,1079.9333333333332,596.3166666666667,1444.7666666666667,4157.099999999999,516.6500000000001,1683.6666666666667,1575.3333333333333,479.45,814.9499999999999,774.95,1676.8000000000002,444.1,907.2,1972.95,350.3,1249.1333333333332,545.9833333333333,2564.433333333333,1379.0666666666666,951.7666666666667,570.9333333333333,1523.9333333333334,347.84999999999997,1450.3166666666666,407.91666666666663,708.1833333333334,827.9,275.84999999999997,1162.7,288.78333333333336,492.6333333333333,335.65,408.41666666666663,1367.3999999999999,510.8166666666667,4069.883333333333,477.2,611.4333333333334,980.1999999999999,424.31666666666666,2543.266666666667,240.95,954.6333333333333,1456.45,668.5,2597.7999999999997
05:00:00-05,782.1666666666666,749.85,502.4,444.90000000000003,50,819.6833333333333,408.06666666666666,132.16666666666666,723.5833333333334,1182.8000000000002,3723.4666666666667,418.28333333333336,50,2177.6,1649.5166666666667,836.9166666666666,449.51666666666665,1236.0833333333333,1071.1833333333334,743.3499999999999,1797.7333333333333,752.4499999999999,50,341.9833333333333,398.8,961.35,353.2166666666667,1007.9333333333334,1104.7833333333333,2242.25,2047.8166666666668,749.1166666666667,1142.8833333333332,3149.85,550.3833333333333,1430.2333333333333,510.3666666666666,380.8833333333333,1029.35,579.0833333333333,596.75,244.88333333333335,1168.3,136.93333333333334,452.05,1264.7166666666667,1430.7833333333333,238.7,2228.05,1034.3666666666666,165.83333333333334,246.29999999999998,526.9166666666667,1312.7666666666667,1187.1000000000001,928.65,267.81666666666666,293.3333333333333,1647.8500000000001,1097.1333333333332,582.75,3229.2000000000003,658.2166666666667,427.8833333333333,911.5833333333333,174.7,459.48333333333335,2684.116666666667,585.3166666666667,594.5166666666667,417.9166666666667,1011.65,578.8,785.65,386.98333333333335,1461.4333333333334,1736.65,742.3,586.8666666666667,396.98333333333335,1348.7166666666667,418.6166666666667,409.9,1298.6166666666668,4935.083333333333,1494.2333333333333,982.8833333333333,1034.6833333333334,696.6999999999999,369.73333333333335,1026.1,420.98333333333335,647.0500000000001,1077.5833333333333,4085.516666666667,402.93333333333334,620.1833333333333,391.76666666666665,1430.2666666666669,110.81666666666666,2290.383333333333,601.7333333333333,280.56666666666666,1340.6333333333334,1337.4333333333332,2139.083333333333,1101.7833333333333,2359.0833333333335,2548.266666666667,632.8333333333334,2041.6666666666665,1134.1166666666666,202.45,1854.3166666666666,1544.1000000000001,777.2833333333333,1401.6333333333332,2614.2,679.2333333333333,1700.4166666666667,1002.9166666666666,820.8,532.55,1107.65,568.2666666666667,1427.6833333333332,655.8833333333333,434.16666666666663,441.15,361.0333333333333,269.9,1308.3333333333333,809.2166666666667,1282.5666666666666,685.3833333333333,674.35,950.8,541.3666666666667,612.8166666666667,744.8000000000001,1197.1666666666667,1193.8833333333334,1065.4833333333333,534.95,1097.6999999999998,2215.9666666666667,2114.7999999999997,1182.8166666666666,1792.5166666666667,456.1666666666667,906.1166666666667,875.0833333333334,1523.3000000000002,507.6833333333334,734.3166666666666,1632.9833333333331,358.1333333333334,894.05,553.2166666666667,2209.3500000000004,1631.8333333333333,1019.8333333333334,561.7333333333333,956.9833333333333,347.1166666666667,1519.0333333333333,469.0166666666667,922.1333333333333,382.6,289.2,1096.95,1144.7,528.4166666666666,1841.5333333333333,604.1833333333333,1306.1833333333332,498.45,1990.2333333333333,374.01666666666665,373.95,446.43333333333334,420.96666666666664,2408.9833333333336,230.18333333333334,1723.4333333333334,352.58333333333337,483.68333333333334,2771.8666666666663
06:00:00-05,1404.5166666666667,986.8,572.9166666666666,377.56666666666666,50,680.3000000000001,306.0333333333333,297.15000000000003,1676.7333333333333,975.25,3785.483333333333,670.2833333333333,50,921.2333333333333,343.91666666666663,816.0,1239.2833333333333,1148.7166666666667,921.4833333333333,701.9,698.1833333333334,754.0166666666667,50,364.46666666666664,707.6,1978.2,690.55,1047.5,1009.7666666666667,1570.9666666666667,1822.7333333333333,362.48333333333335,1857.1,2206.6833333333334,764.75,1420.4,3461.7166666666667,702.9499999999999,1590.3333333333335,957.2666666666668,547.5333333333333,536.6833333333333,1192.5166666666667,129.41666666666669,453.71666666666664,1130.5166666666667,688.0500000000001,170.96666666666667,749.6333333333333,1053.1833333333334,177.35,3500.5166666666664,537.7333333333332,1643.6666666666665,1339.9833333333333,775.2166666666667,368.7666666666667,252.96666666666667,1331.3333333333333,1177.3333333333333,332.9,1861.3333333333333,671.3666666666667,259.40000000000003,1468.1333333333332,328.6,450.90000000000003,526.7166666666667,440.0,852.5,1281.1833333333334,859.2166666666666,558.5666666666666,569.05,401.05,1548.2333333333333,404.96666666666664,382.9166666666667,609.0166666666667,369.93333333333334,1366.5166666666667,850.3333333333334,484.1333333333334,1628.7166666666667,2496.7833333333333,1491.6499999999999,910.4166666666666,1017.9666666666667,801.6,289.18333333333334,784.8000000000001,420.4,844.2166666666666,1100.0,4371.400000000001,1115.0500000000002,749.85,1104.6833333333332,1537.55,513.3166666666666,2003.85,737.6,348.25,1320.2833333333333,1067.0,397.6666666666667,1348.8333333333333,1662.05,1988.3833333333334,245.16666666666669,6000,951.9,333.2833333333333,981.1999999999999,1832.7666666666667,943.5,894.2,938.4,684.9666666666666,1737.9833333333331,1084.6666666666667,1391.3833333333332,415.51666666666665,575.3333333333334,603.2333333333332,1862.25,727.25,535.4499999999999,604.1999999999999,629.0666666666666,204.35,665.6166666666667,691.9499999999999,901.3,673.8833333333333,367.06666666666666,918.2333333333333,501.1166666666667,1120.6333333333334,750.4166666666666,2820.733333333333,1424.7166666666667,909.95,525.55,1213.9,794.25,393.43333333333334,1603.6166666666668,1566.6166666666668,469.9833333333333,956.9666666666666,1013.0333333333332,866.4166666666666,864.5833333333334,595.05,1735.0333333333333,352.2,1271.6166666666666,820.9166666666666,2619.516666666667,1414.55,877.2166666666667,606.3499999999999,1145.6333333333332,341.6333333333333,1435.7,454.2833333333333,1684.1166666666668,639.75,242.43333333333334,1159.4166666666667,282.2833333333333,515.25,676.3333333333334,687.0166666666668,1379.3333333333333,605.6166666666667,904.2833333333333,451.3833333333334,787.0666666666667,1390.4333333333334,246.29999999999998,2342.133333333333,227.26666666666668,1237.0833333333333,1172.25,566.9499999999999,2717.883333333333
07:00:00-05,1862.1000000000001,742.45,1336.6166666666668,699.6666666666666,50,670.9000000000001,722.9333333333333,242.86666666666667,1169.8166666666668,1113.4666666666667,3947.2833333333333,777.0166666666667,50,2010.333333333333,339.71666666666664,829.7,873.4833333333332,1287.5,1756.6999999999998,703.05,356.68333333333334,1384.8833333333332,50,853.4833333333333,653.75,1532.6,362.5,1542.5166666666667,1002.0500000000001,1188.3666666666668,1226.8,925.45,457.4166666666667,2316.75,1063.0666666666666,1813.7833333333333,1557.1999999999998,652.9833333333333,1279.9666666666667,1030.3166666666668,585.8166666666666,746.5333333333334,1493.0166666666667,769.2833333333333,781.4499999999999,1379.2166666666667,602.65,217.61666666666667,6000,933.1,174.55,2601.55,925.1333333333333,1233.3166666666666,1182.8000000000002,1017.35,168.05,283.4833333333333,1621.5333333333333,819.2333333333333,335.8666666666667,3491.55,249.63333333333335,231.01666666666668,1947.4833333333331,914.5,713.25,760.05,957.8833333333333,1605.3333333333333,2560.866666666667,1229.6833333333332,747.5,445.16666666666663,507.21666666666664,1691.3833333333332,448.5833333333333,251.4,1131.6166666666668,456.2,1343.1,840.35,400.53333333333336,1259.9333333333334,1844.5,1556.8833333333334,2055.1333333333337,1007.7499999999999,1124.6666666666667,291.41666666666663,1149.0666666666666,416.96666666666664,1449.1666666666667,1366.0833333333333,5512.633333333333,721.5333333333333,464.6166666666667,2872.25,3766.766666666667,851.5333333333334,2223.8,1513.8,230.9,994.7666666666667,1451.8833333333332,636.7333333333333,1347.3500000000001,1931.2166666666667,2790.0499999999997,365.3,3188.85,1267.6833333333332,311.48333333333335,2358.65,2103.9500000000003,1111.0333333333333,1425.0666666666666,524.5999999999999,944.8,622.7,1417.6166666666668,1035.5166666666667,320.85,901.3,669.0,1909.65,409.3666666666667,1307.1999999999998,1230.8666666666668,237.53333333333336,182.7,2016.4499999999998,269.7,987.5,1062.1499999999999,320.53333333333336,941.9833333333332,839.7333333333333,918.0500000000001,698.25,3653.6,499.65,831.75,902.5,1245.8,645.9333333333334,1766.3833333333332,1198.85,1675.8333333333333,2150.2833333333333,1090.9166666666667,3162.8500000000004,793.3333333333334,767.3333333333333,1133.4666666666667,1672.3166666666666,301.23333333333335,1061.2166666666667,972.7833333333333,2873.35,1838.95,643.5,723.9333333333333,3021.55,346.9833333333333,1138.3000000000002,530.85,1930.6000000000001,661.7833333333333,223.5,1394.4666666666667,1184.7333333333331,460.03333333333336,496.06666666666666,848.9499999999999,1638.2333333333331,504.90000000000003,1314.3,846.9666666666667,523.5833333333333,1105.1,319.33333333333337,2130.5,231.53333333333333,672.9166666666667,1091.0500000000002,196.0,2489.2166666666667
08:00:00-05,557.2833333333333,775.7833333333334,1570.6833333333332,1280.3833333333332,50,712.6833333333333,611.3333333333333,334.26666666666665,597.0,1290.75,3759.0333333333333,1120.1000000000001,50,2133.5333333333333,319.2833333333333,855.8166666666667,604.8666666666667,2050.2,1333.1666666666665,789.9666666666667,445.2,1309.1999999999998,50,741.2333333333333,792.1166666666667,2175.4666666666667,745.3666666666667,1896.6499999999999,1224.4333333333332,908.55,719.1666666666666,252.41666666666669,754.4166666666666,1930.3,3802.8,913.4,1239.05,425.31666666666666,1785.6666666666667,1319.9833333333333,618.2833333333333,828.8333333333333,1144.0166666666667,1814.8166666666668,2307.0333333333333,954.8666666666667,1130.2333333333331,204.91666666666666,3410.116666666667,1514.9666666666667,213.53333333333333,415.43333333333334,1455.8666666666666,1930.7,1048.8500000000001,415.0,164.20000000000002,541.8333333333333,1518.2833333333333,1076.8833333333332,390.3666666666666,3074.9833333333336,1326.8,230.41666666666666,846.5666666666667,865.3833333333333,842.0666666666666,1356.4166666666665,931.0666666666667,667.0500000000001,1868.1833333333334,1686.6000000000001,3524.3,613.3833333333333,767.5166666666667,3233.7,495.56666666666666,234.95,1266.9666666666667,513.3333333333333,779.7666666666668,540.2,517.1333333333333,2445.95,3400.483333333333,2996.233333333333,1510.7166666666667,1014.4166666666667,973.4000000000001,2787.4500000000003,780.4833333333333,595.1999999999999,942.6,1881.7666666666669,5345.116666666667,595.6,490.33333333333337,1069.15,344.3833333333333,1142.6000000000001,2467.6,1211.1499999999999,251.74999999999997,1645.9833333333333,1447.3,737.7166666666667,1316.0833333333333,3159.483333333333,3439.5,680.9666666666667,3061.1166666666663,647.0500000000001,477.3666666666667,1684.3333333333333,1563.8000000000002,982.0166666666667,2563.55,771.9666666666667,670.7833333333333,576.7166666666667,303.46666666666664,1612.7833333333333,409.45,2655.7,558.4166666666666,938.8666666666667,741.2666666666667,948.3166666666667,1247.9166666666667,270.45000000000005,336.58333333333337,725.4000000000001,684.2833333333333,845.05,1861.0500000000002,270.26666666666665,1034.3500000000001,1103.5666666666668,2314.133333333333,774.4166666666666,750.9333333333334,378.28333333333336,2389.7,455.18333333333334,1311.3333333333333,712.4333333333334,1509.4,1744.2166666666667,1280.8833333333334,724.3666666666667,1463.8833333333332,1720.6666666666667,522.2166666666667,554.5666666666666,1018.6500000000001,1568.8333333333333,756.1333333333333,754.0833333333334,1426.4333333333332,1687.65,4307.65,950.7333333333333,786.0500000000001,2601.1000000000004,336.3666666666667,956.0,469.5,1882.4,674.4,225.0,1298.25,936.4,527.6166666666667,308.40000000000003,964.9166666666666,1905.5333333333333,302.23333333333335,635.7666666666667,1171.65,1884.3666666666668,1296.4333333333334,207.2,1473.3666666666668,210.25,301.43333333333334,748.2333333333333,240.61666666666667,3146.5
