0,0.955313
1,0.950843
2,0.950098
3,0.952631
4,0.95129
5,0.952482
6,0.950545
7,0.952929
8,0.95278
9,0.952631
10,0.950247
11,0.950098
12,0.950843
13,0.949651
14,0.949353
15,0.953227
16,0.950694
17,0.949353
18,0.950098
19,0.948757
20,0.950247
21,0.950843
22,0.950843
23,0.950247
24,0.949055
25,0.950992
26,0.949353
27,0.949949
28,0.949204
29,0.950396
30,0.953376
31,0.951141
32,0.950098
33,0.95129
34,0.950396
35,0.9498
36,0.949353
37,0.950992
38,0.9498
39,0.94831
40,0.948608
41,0.9498
42,0.950098
43,0.949055
44,0.949055
45,0.948459
46,0.949651
47,0.950098
48,0.949353
49,0.950098
50,0.949502
51,0.949353
52,0.949353
53,0.949055
54,0.947714
55,0.947863
56,0.948161
57,0.947863
58,0.949055
59,0.952333
60,0.948906
61,0.9498
62,0.950843
63,0.952035
64,0.952035
65,0.950545
66,0.949204
67,0.948161
68,0.948608
69,0.949353
70,0.948906
71,0.950247
72,0.950992
73,0.950992
74,0.949353
75,0.950247
76,0.953525
77,0.947714
78,0.948906
79,0.948012
80,0.947714
81,0.949055
82,0.949502
83,0.949055
84,0.947714
85,0.951141
86,0.948459
87,0.948906
88,0.950694
89,0.952929
90,0.94831
91,0.950098
92,0.949502
93,0.952035
94,0.950694
95,0.948906
96,0.949502
97,0.949949
98,0.947416
99,0.948161
100,0.951737
101,0.947118
102,0.948459
103,0.950098
104,0.950247
105,0.949055
106,0.950843
107,0.948906
108,0.950992
109,0.950247
110,0.950098
111,0.949651
112,0.950843
113,0.948608
114,0.953972
115,0.957847
116,0.95427
117,0.958145
118,0.958592
119,0.959635
120,0.953674
121,0.947714
122,0.949204
123,0.95129
124,0.95576
125,0.954717
126,0.956059
127,0.951886
128,0.954419
129,0.962168
130,0.958145
131,0.958741
132,0.962466
133,0.955611
134,0.952929
135,0.954419
136,0.956208
137,0.951737
138,0.949055
139,0.954419
140,0.959784
141,0.961423
142,0.9574
143,0.961423
144,0.961274
145,0.962317
146,0.953227
147,0.956953
148,0.96038
149,0.959635
150,0.957996
151,0.958741
152,0.956953
153,0.958145
154,0.957996
155,0.959784
156,0.962019
157,0.964105
158,0.963062
159,0.966042
160,0.966489
161,0.969023
162,0.969917
163,0.970513
164,0.969172
165,0.972003
166,0.970662
167,0.97245
168,0.970364
169,0.972152
170,0.970066
171,0.971705
172,0.971109
173,0.969172
174,0.970215
175,0.968426
176,0.969917
177,0.97096
178,0.968874
179,0.964552
180,0.969321
181,0.968874
182,0.970662
183,0.972152
184,0.975281
185,0.972003
186,0.971705
187,0.972301
188,0.971258
189,0.97096
190,0.966489
191,0.966042
192,0.967681
193,0.971407
194,0.971258
195,0.969768
196,0.968277
197,0.96947
198,0.970811
199,0.972301
200,0.970811
201,0.970513
202,0.972301
203,0.974238
204,0.973642
205,0.971556
206,0.968128
207,0.966042
208,0.968575
209,0.968426
210,0.971705
211,0.972599
212,0.968426
213,0.96947
214,0.970513
215,0.970513
216,0.970513
217,0.970364
218,0.970364
219,0.970364
220,0.970662
221,0.969768
222,0.967532
223,0.967681
224,0.965595
225,0.962019
226,0.954717
227,0.958145
228,0.96187
229,0.961423
230,0.96634
231,0.967383
232,0.962764
233,0.962615
234,0.969023
235,0.96634
236,0.967085
237,0.971556
238,0.968724
239,0.969172
240,0.962466
241,0.96336
242,0.964999
243,0.970513
244,0.972003
245,0.971258
246,0.969768
247,0.971854
248,0.971258
249,0.972748
250,0.974238
251,0.973791
252,0.973791
253,0.96947
254,0.970066
255,0.971556
256,0.971854
257,0.972897
258,0.971109
259,0.97394
260,0.974834
261,0.974834
262,0.973195
263,0.97096
264,0.966936
265,0.965893
266,0.970215
267,0.966936
268,0.958592
269,0.954121
270,0.959039
271,0.959188
272,0.955611
273,0.954121
274,0.958592
275,0.960231
276,0.959635
277,0.969172
278,0.969172
279,0.962913
280,0.956655
281,0.954568
282,0.955313
283,0.953376
284,0.96187
285,0.964552
286,0.966042
287,0.966936
288,0.968874
289,0.967979
290,0.968426
291,0.974387
292,0.961721
293,0.954717
294,0.954121
295,0.956953
296,0.958145
297,0.957102
298,0.959784
299,0.962019
300,0.959188
301,0.961274
302,0.962764
303,0.960231
304,0.962317
305,0.96485
306,0.955313
307,0.953674
308,0.952184
309,0.953525
310,0.950843
311,0.952184
312,0.949502
313,0.949353
314,0.950992
315,0.951886
316,0.95278
317,0.95278
318,0.955462
319,0.953674
320,0.953823
321,0.948906
322,0.945479
323,0.946671
324,0.947863
325,0.949353
326,0.953078
327,0.949502
328,0.948459
329,0.951141
330,0.952929
331,0.952184
332,0.950843
333,0.951737
334,0.949651
335,0.950843
336,0.957102
337,0.956059
338,0.950843
339,0.949353
340,0.952333
341,0.95427
342,0.953823
343,0.956655
344,0.954568
345,0.951588
346,0.949204
347,0.953227
348,0.950247
349,0.9498
350,0.952333
351,0.958592
352,0.956357
353,0.950694
354,0.951588
355,0.951886
356,0.950992
357,0.952035
358,0.951588
359,0.954121
360,0.952482
361,0.953972
362,0.9498
363,0.948012
