0,0.982285
1,0.981838
2,0.982434
3,0.98303
4,0.983328
5,0.983328
6,0.983775
7,0.983775
8,0.98303
9,0.983328
10,0.983179
11,0.983477
12,0.985116
13,0.985563
14,0.984222
15,0.98452
16,0.984818
17,0.984818
18,0.985265
19,0.985116
20,0.98601
21,0.985414
22,0.984818
23,0.985265
24,0.985116
25,0.984818
26,0.984818
27,0.984818
28,0.984669
29,0.984222
30,0.984371
31,0.984967
32,0.98601
33,0.984371
34,0.983328
35,0.983924
36,0.983775
37,0.983179
38,0.983924
39,0.984073
40,0.984371
41,0.983328
42,0.983626
43,0.983179
44,0.982881
45,0.982583
46,0.983924
47,0.983775
48,0.983179
49,0.981987
50,0.981539
51,0.982136
52,0.983477
53,0.983924
54,0.983626
55,0.984073
56,0.983626
57,0.98303
58,0.982285
59,0.983328
60,0.983477
61,0.982583
62,0.983477
63,0.982434
64,0.982285
65,0.982136
66,0.980943
67,0.982434
68,0.983924
69,0.983477
70,0.983626
71,0.982285
72,0.982285
73,0.98139
74,0.982881
75,0.982434
76,0.982732
77,0.984073
78,0.983775
79,0.984222
80,0.984222
81,0.983179
82,0.983924
83,0.983775
84,0.98303
85,0.982732
86,0.983328
87,0.984222
88,0.983328
89,0.980943
90,0.983328
91,0.982732
92,0.982583
93,0.982732
94,0.982285
95,0.981987
96,0.981987
97,0.981539
98,0.982136
99,0.981241
100,0.980049
101,0.982285
102,0.982583
103,0.982434
104,0.981092
105,0.981092
106,0.981241
107,0.982285
108,0.982136
109,0.98139
110,0.981241
111,0.9799
112,0.979602
113,0.980496
114,0.980347
115,0.980198
116,0.979155
117,0.980943
118,0.980198
119,0.980645
120,0.982136
121,0.983924
122,0.983477
123,0.982136
124,0.981539
125,0.981539
126,0.981539
127,0.981539
128,0.98139
129,0.980496
130,0.981092
131,0.981539
132,0.981092
133,0.981987
134,0.983179
135,0.982732
136,0.982881
137,0.982881
138,0.983626
139,0.982285
140,0.981688
141,0.98139
142,0.981092
143,0.980943
144,0.981539
145,0.981241
146,0.981539
147,0.980645
148,0.98139
149,0.98139
150,0.982136
151,0.982285
152,0.982732
153,0.981838
154,0.982732
155,0.982583
156,0.982285
157,0.981987
158,0.981838
159,0.982434
160,0.98303
161,0.982434
162,0.982732
163,0.981838
164,0.982285
165,0.981987
166,0.982583
167,0.982732
168,0.983626
169,0.982732
170,0.982732
171,0.982881
172,0.982732
173,0.982285
174,0.982881
175,0.982732
176,0.983328
177,0.982583
178,0.982881
179,0.982434
180,0.982583
181,0.981539
182,0.982583
183,0.982136
184,0.98303
185,0.982583
186,0.9799
187,0.979602
188,0.978708
189,0.979006
190,0.978261
191,0.976622
192,0.979006
193,0.981688
194,0.981987
195,0.982285
196,0.981688
197,0.982881
198,0.982583
199,0.982881
200,0.982881
201,0.981838
202,0.982732
203,0.983626
204,0.984222
205,0.983328
206,0.983328
207,0.982732
208,0.983179
209,0.981838
210,0.981838
211,0.981539
212,0.980943
213,0.981688
214,0.9799
215,0.979602
216,0.980198
217,0.980347
218,0.979602
219,0.978708
220,0.977665
221,0.978112
222,0.976324
223,0.975877
224,0.976622
225,0.979006
226,0.979751
227,0.979453
228,0.979304
229,0.979304
230,0.978708
231,0.978857
232,0.979751
233,0.979155
234,0.978559
235,0.977069
236,0.979006
237,0.982732
238,0.983328
239,0.982285
240,0.981092
241,0.980645
242,0.981838
243,0.984967
244,0.985265
245,0.985116
246,0.984669
247,0.986457
248,0.98601
249,0.985563
250,0.985563
251,0.985414
252,0.986159
253,0.985861
254,0.984669
255,0.98452
256,0.984669
257,0.985265
258,0.98452
259,0.985563
260,0.985414
261,0.984669
262,0.981241
263,0.980496
264,0.980943
265,0.980943
266,0.981987
267,0.981987
268,0.982583
269,0.982583
270,0.981987
271,0.98139
272,0.981838
273,0.982881
274,0.983477
275,0.982583
276,0.982136
277,0.982136
278,0.981987
279,0.981241
280,0.982136
281,0.982285
282,0.983328
283,0.981688
284,0.982881
285,0.983775
286,0.983626
287,0.982583
288,0.982732
289,0.982732
290,0.982583
291,0.983179
292,0.982732
293,0.984073
294,0.983775
295,0.983924
296,0.983775
297,0.983179
298,0.983626
299,0.982732
300,0.982732
301,0.982285
302,0.983328
303,0.98452
304,0.984073
305,0.983924
306,0.983179
307,0.983179
308,0.981987
309,0.982434
310,0.98303
311,0.983626
312,0.983477
313,0.983328
314,0.983179
315,0.982583
316,0.982285
317,0.982583
318,0.982732
319,0.982583
320,0.981987
321,0.981688
322,0.982732
323,0.981688
324,0.982732
325,0.981838
326,0.982136
327,0.980496
328,0.982583
329,0.982583
330,0.982285
331,0.981838
332,0.982881
333,0.983626
334,0.982583
335,0.982285
336,0.982583
337,0.981987
338,0.982285
339,0.982285
340,0.982881
341,0.982136
342,0.981838
343,0.982881
344,0.982583
345,0.98303
346,0.982732
347,0.982732
348,0.982136
349,0.981688
350,0.981092
351,0.981688
352,0.981688
353,0.981539
354,0.981838
355,0.98139
356,0.981539
357,0.9799
358,0.977814
359,0.979453
360,0.980943
361,0.981241
362,0.981241
363,0.980347
