0,0.977555
1,0.97732
2,0.977625
3,0.978735
4,0.978823
5,0.977163
6,0.977585
7,0.977389
8,0.977304
9,0.978445
10,0.977475
11,0.977653
12,0.979316
13,0.978202
14,0.976905
15,0.978254
16,0.98008
17,0.979703
18,0.979357
19,0.978333
20,0.979534
21,0.980371
22,0.979834
23,0.980032
24,0.978473
25,0.97776
26,0.978878
27,0.978639
28,0.978012
29,0.97792
30,0.977718
31,0.977471
32,0.979285
33,0.978227
34,0.977251
35,0.977472
36,0.978563
37,0.978022
38,0.978407
39,0.977765
40,0.976986
41,0.975978
42,0.976414
43,0.97569
44,0.975048
45,0.975321
46,0.976677
47,0.976142
48,0.97517
49,0.973303
50,0.973193
51,0.9752
52,0.976142
53,0.977325
54,0.976922
55,0.976392
56,0.976477
57,0.975528
58,0.974329
59,0.976218
60,0.975505
61,0.974765
62,0.975903
63,0.974593
64,0.973202
65,0.975116
66,0.973698
67,0.975188
68,0.976027
69,0.975779
70,0.976877
71,0.974737
72,0.974015
73,0.973777
74,0.974952
75,0.97458
76,0.974981
77,0.976882
78,0.976853
79,0.976781
80,0.976527
81,0.975215
82,0.977442
83,0.975672
84,0.975049
85,0.975163
86,0.975601
87,0.975687
88,0.975838
89,0.973733
90,0.975707
91,0.975274
92,0.976223
93,0.975654
94,0.974807
95,0.974639
96,0.974581
97,0.973243
98,0.975638
99,0.974942
100,0.972647
101,0.975714
102,0.975637
103,0.976499
104,0.973907
105,0.974743
106,0.975092
107,0.975658
108,0.975426
109,0.975085
110,0.974756
111,0.973539
112,0.973458
113,0.973286
114,0.973512
115,0.975328
116,0.973514
117,0.974952
118,0.975966
119,0.976181
120,0.976815
121,0.977707
122,0.977047
123,0.974901
124,0.97493
125,0.975146
126,0.9759
127,0.975674
128,0.97555
129,0.975237
130,0.976435
131,0.976196
132,0.976599
133,0.976878
134,0.978081
135,0.977283
136,0.978003
137,0.977121
138,0.977086
139,0.976144
140,0.97699
141,0.977495
142,0.976092
143,0.976737
144,0.977105
145,0.97703
146,0.975613
147,0.975191
148,0.975876
149,0.976026
150,0.977505
151,0.976859
152,0.976893
153,0.976117
154,0.978011
155,0.978376
156,0.977403
157,0.976965
158,0.977008
159,0.9773
160,0.978731
161,0.978182
162,0.979006
163,0.977983
164,0.97782
165,0.978225
166,0.978914
167,0.979226
168,0.981182
169,0.979608
170,0.979687
171,0.97924
172,0.979355
173,0.978434
174,0.979343
175,0.979047
176,0.980525
177,0.979026
178,0.979853
179,0.978138
180,0.979317
181,0.978111
182,0.978882
183,0.979333
184,0.980272
185,0.979233
186,0.975966
187,0.975684
188,0.974573
189,0.975011
190,0.974394
191,0.972224
192,0.974632
193,0.977619
194,0.978403
195,0.978561
196,0.977164
197,0.979284
198,0.979228
199,0.979379
200,0.979367
201,0.977937
202,0.979361
203,0.981104
204,0.981224
205,0.979696
206,0.979072
207,0.978463
208,0.979297
209,0.977626
210,0.978149
211,0.977987
212,0.976808
213,0.978095
214,0.976342
215,0.976912
216,0.977155
217,0.977577
218,0.976587
219,0.975314
220,0.974491
221,0.975486
222,0.97286
223,0.97321
224,0.9729
225,0.975177
226,0.974592
227,0.974464
228,0.974609
229,0.975218
230,0.973999
231,0.974793
232,0.975343
233,0.973767
234,0.974012
235,0.973552
236,0.974773
237,0.97891
238,0.979474
239,0.978855
240,0.976775
241,0.976134
242,0.977784
243,0.981305
244,0.981332
245,0.981045
246,0.981258
247,0.98329
248,0.981876
249,0.982084
250,0.982015
251,0.982032
252,0.983026
253,0.982111
254,0.980117
255,0.980259
256,0.980712
257,0.981448
258,0.980998
259,0.981982
260,0.981695
261,0.980583
262,0.97783
263,0.976762
264,0.976662
265,0.977219
266,0.979689
267,0.979033
268,0.977894
269,0.977152
270,0.977058
271,0.975525
272,0.97544
273,0.9774
274,0.978629
275,0.977239
276,0.976969
277,0.976914
278,0.977962
279,0.977779
280,0.977207
281,0.977724
282,0.97733
283,0.975983
284,0.977663
285,0.979587
286,0.978397
287,0.97717
288,0.978326
289,0.978371
290,0.978712
291,0.979412
292,0.977882
293,0.978139
294,0.976402
295,0.977006
296,0.977915
297,0.978057
298,0.977198
299,0.976435
300,0.975864
301,0.974637
302,0.978133
303,0.979457
304,0.979529
305,0.979345
306,0.977724
307,0.976166
308,0.974747
309,0.976455
310,0.976664
311,0.977767
312,0.976571
313,0.976258
314,0.9762
315,0.975113
316,0.975954
317,0.976592
318,0.977174
319,0.975664
320,0.975247
321,0.975437
322,0.97555
323,0.974801
324,0.974471
325,0.971629
326,0.975228
327,0.972978
328,0.975475
329,0.973867
330,0.975427
331,0.975948
332,0.976349
333,0.976696
334,0.975894
335,0.975958
336,0.977372
337,0.976824
338,0.976586
339,0.976761
340,0.977586
341,0.977935
342,0.977994
343,0.97862
344,0.978238
345,0.977994
346,0.977383
347,0.977582
348,0.977308
349,0.97711
350,0.975208
351,0.978158
352,0.977834
353,0.977015
354,0.976196
355,0.975175
356,0.975458
357,0.972114
358,0.969932
359,0.972539
360,0.974133
361,0.973982
362,0.974188
363,0.973707
