TimeSlot,8626,8890,370,6423,1508,9982,8645,2072,2980,434,1629,545,8419,4957,3635,936,2965,585,8467,7863,1830,9737,3723,6266,7429,7510,5738,1714,1169,4767,1283,2199,9942,3736,5448,5275,8046,9776,2814,6643,171,7850,1792,2755,7739,5545,3719,9019,3039,4135,5403,2945,4514,9939,1192,6139,6121,5129,9160,4031,5439,5218,3544,9248,5874,2742,5786,5246,2018,8669,8829,1642,3192,3367,5615,2337,5395,9647,624,8236,2449,252,4874,2575,5817,9631,8197,1718,5357,2818,3935,4922,4447,8084,3527,1697,4302,3482,5796,6990,6412,5892,3224,7731,4357,26,3456,7536,744,890,7788,1185,6941,93,7030,3368,7940,8741,2638,7800,3967,2233,114,8967,9729,3918,4193,7767,5785,4373,2335,5972,8155,4296,7108,861,7989,7741,1103,8317,9121,2470,661,3134,2925,2986,6578,499,1153,4526
00:00:00-06,426.28333333333336,1482.3,2198.8666666666663,416.08333333333337,438.51666666666665,157.83333333333331,143.35,456.6333333333333,180.83333333333334,491.01666666666665,1633.3,339.15000000000003,1701.8999999999999,1036.8,905.0,207.33333333333334,50,318.7333333333333,1045.6166666666666,336.31666666666666,638.3,731.9166666666666,234.15,819.5666666666667,653.1833333333334,766.4666666666666,1117.1166666666668,740.3166666666666,247.98333333333332,626.8166666666667,1188.0166666666667,118.96666666666667,393.2,1309.1666666666665,120.15,436.31666666666666,585.7666666666667,1296.0666666666666,350.45,458.9,262.8833333333334,483.68333333333334,1058.2666666666667,234.25,108.21666666666667,217.71666666666667,305.55,580.8833333333333,984.3333333333333,609.0666666666666,50,212.83333333333334,250.85000000000002,830.5833333333334,393.95000000000005,548.7333333333333,306.06666666666666,335.8833333333333,198.41666666666666,357.4833333333333,278.6666666666667,485.9,514.0833333333334,568.9166666666666,409.4,342.3666666666667,823.7666666666667,944.8166666666666,1098.1333333333334,384.15,517.2333333333333,272.1333333333333,891.8000000000001,3493.933333333333,338.65000000000003,616.3333333333333,683.1833333333334,955.8166666666666,276.8833333333333,174.11666666666667,366.65,1311.5,546.2333333333333,366.3666666666667,417.4833333333333,226.46666666666667,1479.3333333333335,321.33333333333337,2417.6166666666663,203.33333333333334,347.15000000000003,175.01666666666665,597.6333333333333,1220.95,599.9333333333333,993.8333333333334,470.41666666666663,295.04999999999995,405.1166666666667,352.2166666666667,531.55,946.45,474.28333333333336,146.3166666666667,310.0333333333333,452.05,352.54999999999995,284.1,213.93333333333334,405.76666666666665,875.4499999999999,50,924.75,485.4166666666667,287.26666666666665,323.79999999999995,382.7333333333333,286.7,486.9166666666667,302.28333333333336,369.73333333333335,393.5,277.31666666666666,50,411.08333333333337,689.1333333333333,344.55,443.7,475.31666666666666,354.1,3618.9666666666667,794.9333333333334,782.8000000000001,301.73333333333335,345.4833333333333,248.73333333333332,1337.9833333333333,1325.7666666666667,236.33333333333334,613.05,446.2333333333333,293.3833333333333,488.05,408.53333333333336,395.84999999999997,235.91666666666666,227.89999999999998,1150.0333333333333,791.0500000000001,378.18333333333334
01:00:00-06,402.71666666666664,1099.8166666666666,564.5833333333334,390.93333333333334,577.3666666666667,204.7,163.25,449.2833333333333,320.1,487.25,3805.266666666667,370.98333333333335,1725.5166666666669,1235.0,865.3333333333333,206.21666666666667,50,189.43333333333334,1041.7666666666667,250.33333333333334,213.41666666666666,769.3,330.2,864.8333333333334,526.65,486.0333333333333,616.4333333333334,816.7166666666667,274.4333333333333,583.9,757.8833333333333,136.51666666666668,368.1333333333333,1218.8000000000002,120.26666666666667,463.8666666666667,423.54999999999995,950.7333333333333,359.96666666666664,433.78333333333336,264.43333333333334,575.1500000000001,742.6,397.23333333333335,100.56666666666666,188.16666666666669,275.8,594.2333333333332,631.1166666666667,571.5333333333333,50,202.43333333333334,220.76666666666668,585.1666666666666,422.45,536.1,310.23333333333335,367.6166666666667,183.71666666666667,346.3833333333333,277.43333333333334,482.76666666666665,475.6333333333333,574.0666666666666,399.6166666666667,346.6666666666667,856.1,907.55,779.3,396.8,466.6166666666667,248.63333333333335,893.9666666666667,1254.3333333333333,419.45,567.1,811.6333333333333,861.4166666666667,279.18333333333334,164.16666666666666,364.66666666666663,1272.6833333333334,588.6666666666666,383.65,378.15,230.68333333333334,1507.8666666666668,362.5333333333333,1455.5,201.46666666666667,289.0,173.15,543.2666666666667,1241.5166666666667,381.05,969.3333333333334,451.98333333333335,160.06666666666666,375.06666666666666,354.04999999999995,530.25,843.0,242.0666666666667,193.6,133.73333333333335,413.2,329.43333333333334,281.2833333333333,203.13333333333333,398.6166666666667,1436.7166666666667,50,897.0333333333333,487.2666666666667,329.45000000000005,195.9333333333333,310.18333333333334,1150.4666666666667,300.8666666666667,330.81666666666666,364.51666666666665,405.1,295.0333333333333,50,382.3166666666667,695.1,336.03333333333336,429.1166666666667,229.33333333333334,367.2166666666667,1047.4166666666667,538.4,385.9166666666667,383.53333333333336,345.9833333333333,226.23333333333335,1610.3333333333335,1256.6999999999998,243.33333333333334,539.4,446.0,244.43333333333334,459.6333333333333,409.68333333333334,390.81666666666666,210.7,210.33333333333334,1230.3999999999999,744.4666666666667,2608.2999999999997
02:00:00-06,455.15,625.6,549.4833333333333,460.71666666666664,569.8,161.71666666666667,167.11666666666667,434.2666666666667,177.46666666666667,486.78333333333336,1304.7,312.0,1610.5333333333333,753.3666666666667,933.2666666666667,230.85,50,343.26666666666665,1041.9499999999998,318.15,173.78333333333333,708.9499999999999,341.7833333333333,823.1166666666667,587.0,483.06666666666666,356.5,736.4166666666667,327.1166666666667,584.3000000000001,758.15,118.41666666666667,416.41666666666663,817.3000000000001,422.78333333333336,423.6666666666667,423.26666666666665,953.5333333333333,556.9333333333333,458.1666666666667,231.68333333333334,459.1666666666667,1413.7666666666667,435.8833333333333,112.03333333333333,187.75,278.25,590.6333333333333,562.8499999999999,547.4,50,240.73333333333332,267.21666666666664,668.3166666666667,445.83333333333337,2942.35,312.2666666666667,362.15000000000003,197.03333333333333,340.3333333333333,328.34999999999997,490.06666666666666,663.0166666666667,633.4166666666666,406.58333333333337,331.03333333333336,778.7333333333333,974.0666666666666,719.5166666666667,383.40000000000003,470.3333333333333,243.38333333333335,1039.6166666666666,1112.0666666666668,316.81666666666666,346.2166666666667,735.0666666666666,872.05,278.55,164.95000000000002,362.59999999999997,1279.8333333333335,452.40000000000003,405.1166666666667,377.6166666666667,236.68333333333334,1264.2,767.2166666666667,1367.4333333333332,200.13333333333333,283.6333333333333,1057.9333333333334,596.85,1140.8833333333332,280.8666666666667,925.3833333333333,479.9833333333333,187.9,372.28333333333336,389.8333333333333,571.4,891.15,298.43333333333334,177.03333333333333,122.63333333333333,363.51666666666665,329.81666666666666,279.8833333333333,213.7,381.0833333333333,1629.0166666666669,50,807.55,372.15,322.45,159.25,352.01666666666665,217.06666666666666,272.1333333333333,285.8666666666667,327.3833333333334,406.56666666666666,274.31666666666666,50,381.16666666666663,711.65,361.7666666666667,465.1,261.4166666666667,400.0166666666667,239.23333333333332,590.2666666666668,517.3833333333333,337.7,1349.65,249.86666666666665,1533.4166666666667,1299.0833333333333,241.65,361.45,506.83333333333337,2957.516666666667,511.66666666666674,389.0833333333333,421.6666666666667,211.11666666666667,255.24999999999997,1202.8666666666668,755.7666666666667,3742.8333333333335
03:00:00-06,407.7,518.1,523.2666666666667,537.0500000000001,513.7833333333334,190.46666666666667,158.45000000000002,392.93333333333334,177.4,485.3333333333333,268.1333333333333,358.3333333333333,1595.8000000000002,703.6333333333333,922.4166666666666,203.3,50,334.6666666666667,1064.6,288.5666666666667,187.83333333333331,725.3666666666667,371.68333333333334,568.8333333333333,611.2333333333333,838.0999999999999,532.4499999999999,832.0833333333333,397.06666666666666,588.35,719.4166666666667,158.1,416.76666666666665,884.8666666666667,110.05,568.3333333333334,610.9833333333333,923.6666666666666,445.1333333333333,574.7833333333333,307.73333333333335,560.9499999999999,748.7666666666667,480.76666666666665,96.51666666666667,198.31666666666666,261.31666666666666,596.8,621.0166666666667,613.6666666666667,50,227.31666666666666,353.31666666666666,1177.9833333333333,426.5,3803.883333333333,307.1166666666667,424.0833333333333,178.16666666666666,332.8666666666666,394.45000000000005,455.23333333333335,538.5666666666666,709.1333333333333,402.4,347.15000000000003,833.1666666666667,894.5833333333333,768.9833333333333,335.48333333333335,526.3666666666667,246.88333333333335,1426.4666666666667,1056.7166666666667,433.1333333333333,342.7166666666667,683.35,1018.1333333333333,283.1166666666667,218.68333333333334,362.8833333333333,1264.6666666666665,488.0,362.35,332.6666666666667,177.71666666666667,2552.1,754.4499999999999,2181.016666666667,462.48333333333335,827.5,1991.2,536.55,1050.45,243.06666666666666,965.2666666666668,494.81666666666666,160.61666666666665,359.78333333333336,340.68333333333334,518.4666666666666,896.4333333333333,279.8,242.5,123.85000000000001,410.55,364.66666666666663,292.23333333333335,211.46666666666667,497.65,1545.1166666666668,50,1174.7666666666667,374.8,306.15,415.45,4016.883333333333,1112.9666666666667,271.56666666666666,366.4,417.18333333333334,529.9333333333334,289.75,50,388.05,655.5166666666667,427.85,472.6333333333333,278.0166666666667,435.66666666666663,424.68333333333334,582.6833333333333,459.6666666666667,388.56666666666666,371.0833333333333,227.86666666666667,1525.8166666666666,1078.8,222.23333333333335,408.8333333333333,474.6,1685.7166666666667,544.9000000000001,407.56666666666666,437.3666666666667,220.53333333333333,192.88333333333333,1120.15,864.85,4393.133333333333
04:00:00-06,1931.1000000000001,490.8833333333333,538.3666666666667,530.4833333333333,508.6000000000001,167.51666666666668,150.66666666666666,407.05,178.9,474.58333333333337,222.28333333333333,345.34999999999997,1899.1166666666668,1126.0333333333333,952.8,257.2833333333333,50,207.46666666666667,2057.7833333333333,332.18333333333334,261.35,767.9,376.2666666666667,404.6166666666667,515.5333333333333,860.4833333333333,367.20000000000005,746.5166666666668,236.53333333333333,582.6166666666667,814.1666666666667,152.66666666666669,455.75,786.9666666666667,118.86666666666666,518.6666666666667,598.6166666666667,1080.2833333333333,377.28333333333336,615.7666666666667,364.4166666666667,463.7,741.95,460.81666666666666,111.31666666666666,401.48333333333335,274.6,590.1333333333333,538.8,611.4666666666667,50,201.06666666666666,314.0833333333333,1226.3333333333333,459.73333333333335,3780.8,308.1166666666667,283.58333333333337,166.1833333333333,331.0833333333333,413.08333333333337,488.18333333333334,572.5833333333334,618.6333333333333,432.2,320.79999999999995,898.4499999999999,1132.05,855.0833333333333,2488.916666666667,583.5500000000001,271.7,1908.4166666666667,1024.9833333333333,737.3333333333333,321.21666666666664,703.5333333333333,849.0833333333333,286.84999999999997,149.41666666666666,277.31666666666666,1158.9499999999998,558.1833333333334,374.2333333333333,373.6166666666667,172.86666666666667,2451.1,299.85,1752.6833333333334,549.0166666666667,749.9,2400.25,592.3666666666667,1085.65,299.75,1036.75,461.03333333333336,174.6,387.0,386.05,527.0166666666667,1020.4166666666667,412.3833333333333,217.88333333333335,152.08333333333331,379.45,346.78333333333336,349.9,435.90000000000003,434.56666666666666,2045.8333333333335,50,2669.416666666667,880.0833333333334,336.15,164.4333333333333,4005.6333333333328,1219.1000000000001,662.6666666666666,327.71666666666664,325.43333333333334,940.9833333333332,300.95,50,368.5,708.6166666666667,329.29999999999995,444.01666666666665,247.25,417.5833333333333,258.2833333333333,606.5333333333334,518.5666666666666,358.73333333333335,209.76666666666665,212.0,1513.2,1298.8833333333334,231.06666666666666,426.75,572.1166666666667,243.68333333333334,540.9333333333334,480.6166666666667,432.98333333333335,240.76666666666665,348.8,1263.8333333333333,765.0,3117.2166666666667
05:00:00-06,1680.8333333333335,606.1666666666666,542.3,546.4166666666666,515.3166666666666,331.48333333333335,151.35000000000002,422.31666666666666,240.98333333333332,424.06666666666666,820.4,319.6166666666667,1906.1166666666668,1211.0166666666667,845.2166666666666,420.28333333333336,50,318.05,2661.0,339.06666666666666,202.48333333333332,1213.4666666666667,384.8666666666667,440.95,578.9166666666666,735.3499999999999,321.1333333333333,3549.8166666666666,242.75,543.0333333333334,1461.5666666666666,125.01666666666667,407.9,863.6166666666667,117.98333333333333,473.58333333333337,1263.2166666666667,1038.7833333333333,519.2666666666667,605.5333333333334,524.2166666666667,553.8499999999999,1403.2166666666667,432.43333333333334,95.60000000000001,530.4,266.29999999999995,511.3666666666666,769.7833333333334,554.1666666666667,50,196.38333333333333,629.6666666666667,1397.5500000000002,417.9,2380.516666666667,301.3333333333333,318.03333333333336,177.88333333333333,388.3666666666667,415.28333333333336,486.18333333333334,1074.6333333333334,599.1833333333333,518.2,425.8833333333333,1296.3,922.4833333333333,838.8166666666666,6000,797.8333333333333,414.25,1524.0833333333333,688.8,1108.8166666666668,328.45000000000005,685.3333333333334,895.9166666666667,859.9833333333333,260.93333333333334,273.65,1227.4333333333334,617.9,408.75,680.7833333333333,214.79999999999998,2487.0,492.23333333333335,6000,496.8,797.4166666666666,2159.2,510.16666666666663,1188.2666666666669,242.13333333333333,905.95,474.3,2273.3500000000004,638.4499999999999,509.70000000000005,554.4333333333333,1140.25,1189.4333333333334,644.4666666666666,198.08333333333334,390.90000000000003,365.66666666666663,297.0,509.03333333333336,441.3833333333333,2437.633333333333,50,2016.95,493.16666666666663,333.1166666666667,604.4833333333333,1383.55,793.1,905.6333333333333,302.95,330.34999999999997,1195.4,334.05,50,386.1666666666667,827.8166666666666,590.6666666666666,452.2,372.0333333333333,355.3833333333333,394.34999999999997,568.5333333333333,429.1833333333333,381.85,397.3333333333333,246.43333333333334,627.4833333333332,1208.4666666666667,426.9,353.0,539.4499999999999,266.8333333333333,517.05,952.8166666666666,627.6,273.7,639.3666666666667,1204.3666666666668,783.4499999999999,1288.2
06:00:00-06,405.91666666666663,1355.6166666666668,518.8166666666667,764.0666666666667,520.6166666666666,492.55,1463.5,1037.5666666666668,261.05,770.95,153.96666666666667,677.7833333333333,2566.333333333333,1282.8166666666666,909.5166666666667,406.91666666666663,50,475.8,1955.0,1250.6333333333332,196.1,2206.7166666666667,332.3,522.0166666666667,861.3166666666666,972.0999999999999,477.1166666666667,4627.466666666667,421.4166666666667,778.1833333333334,1157.2666666666667,165.39999999999998,382.56666666666666,835.3666666666667,1639.5166666666667,594.2833333333334,1289.55,1921.6666666666667,650.95,1086.5333333333333,1490.5666666666666,629.4833333333332,944.65,557.35,111.73333333333333,502.49999999999994,260.3833333333334,429.45,1680.2166666666667,2610.1833333333334,50,226.76666666666668,2212.9,1194.1666666666665,386.71666666666664,456.45000000000005,2694.45,534.7833333333334,484.20000000000005,626.3166666666666,446.2833333333333,1935.0333333333333,1389.5833333333335,664.3333333333334,442.51666666666665,621.4,1220.6999999999998,1330.75,1430.3166666666666,6000,1149.4166666666667,468.7833333333333,1891.4666666666667,691.3666666666667,915.7333333333332,294.04999999999995,713.6833333333333,1687.1333333333334,823.4666666666667,865.6666666666667,286.08333333333337,1258.5833333333335,884.5333333333333,342.3666666666667,843.3000000000001,269.0,2336.6833333333334,1147.1666666666667,4811.616666666667,845.5833333333334,245.79999999999998,2020.0666666666666,835.5833333333334,1699.3,507.3666666666666,1012.6999999999999,501.73333333333335,1808.0333333333333,1226.7166666666667,765.1333333333333,1620.5833333333333,1240.8166666666666,1613.6,339.0,203.61666666666667,839.05,572.6333333333333,390.1666666666667,459.68333333333334,808.0666666666667,2204.6,50,2118.733333333333,623.0166666666667,321.1,1709.5166666666669,541.85,617.6,1218.2166666666667,369.5333333333333,974.2333333333332,1634.35,862.4000000000001,50,582.9333333333333,1105.1166666666668,2035.0666666666668,760.2333333333333,816.9666666666666,554.55,617.1166666666667,781.7666666666668,639.2333333333333,448.3333333333333,324.03333333333336,300.31666666666666,373.40000000000003,1075.7166666666667,1009.65,476.5666666666667,445.40000000000003,323.1166666666667,519.6166666666666,595.6166666666667,819.4,272.3666666666667,521.9666666666667,1245.2,812.1333333333333,1882.2666666666667
07:00:00-06,445.06666666666666,349.3833333333333,569.9833333333332,594.5500000000001,520.7,384.6166666666667,716.7333333333333,1540.0833333333333,752.8666666666667,548.9833333333333,168.73333333333335,830.8833333333333,2122.116666666667,1865.0166666666669,975.9666666666667,478.54999999999995,50,456.9666666666667,1110.2,954.6666666666666,192.63333333333333,1254.0833333333333,265.3666666666666,401.08333333333337,639.25,1020.3166666666667,547.15,2599.5833333333335,348.55,889.4333333333333,1011.8499999999999,199.38333333333333,1085.95,1129.8,1818.0333333333333,731.9166666666666,769.8333333333334,2389.3166666666666,628.1999999999999,570.9333333333333,675.9333333333334,959.2333333333333,862.9166666666666,360.93333333333334,98.65,361.09999999999997,582.0833333333333,382.25,1715.4333333333334,321.8666666666667,50,547.4833333333333,909.1,1079.6666666666667,373.2,1690.7333333333331,3203.05,470.3,721.8333333333334,2668.1,674.4,2101.2333333333336,1225.4333333333334,791.2166666666667,490.93333333333334,520.5999999999999,2010.8500000000001,1120.6166666666666,972.5166666666667,6000,1362.75,360.51666666666665,1671.05,917.1666666666667,354.15000000000003,517.55,670.6666666666666,5914.483333333333,396.8833333333333,887.5999999999999,704.3000000000001,1171.7,924.3666666666667,1741.95,683.1500000000001,306.78333333333336,2371.766666666667,1716.8666666666668,1874.3166666666666,609.9833333333333,203.6,151.73333333333332,852.5500000000001,1306.3666666666668,713.2833333333334,1165.1666666666667,938.1833333333334,256.51666666666665,487.01666666666665,767.3166666666666,6000,1051.55,1669.9166666666667,880.0666666666667,2347.5333333333333,993.6666666666667,458.3,767.0833333333334,659.0333333333333,614.8000000000001,1067.1666666666665,50,1920.1333333333332,402.56666666666666,407.2,1237.1666666666667,774.9166666666667,1974.9833333333333,1166.0833333333333,362.20000000000005,1056.8500000000001,1107.4333333333332,912.9166666666667,50,770.7666666666668,1844.1000000000001,1042.1833333333332,761.5166666666667,1052.05,775.9333333333334,898.95,1230.8666666666668,579.9166666666666,855.3666666666667,1200.1333333333332,564.9166666666666,915.2666666666667,1605.45,373.2666666666667,608.4166666666667,697.5333333333333,394.6666666666667,691.0833333333334,574.05,1298.2,174.36666666666667,743.0833333333334,1146.6499999999999,1020.4,1425.7
08:00:00-06,469.91666666666663,312.7333333333333,1154.1833333333334,595.6,516.4166666666666,249.91666666666669,200.48333333333335,550.15,732.05,471.01666666666665,316.25,720.65,1277.4,3482.816666666667,863.6333333333333,277.4,50,540.2166666666667,767.3166666666666,627.8666666666667,232.15,1064.95,1391.3166666666668,423.3833333333333,485.51666666666665,1484.4333333333332,454.51666666666665,792.0166666666667,489.51666666666665,510.34999999999997,1026.9833333333333,270.6166666666667,1017.4833333333333,914.3833333333333,1242.6666666666667,455.0166666666667,442.55,3576.4,2728.9,601.0833333333333,362.3333333333333,640.0,811.9,193.13333333333333,119.46666666666667,292.85,1384.5,516.5666666666666,1525.0,222.18333333333334,50,537.2,374.6333333333333,2235.25,385.18333333333334,1152.25,2771.183333333333,778.9833333333333,929.0333333333334,419.4,638.85,1446.0333333333333,1243.2333333333331,693.3666666666667,506.01666666666665,235.0,1389.8666666666668,944.9333333333333,1626.5666666666666,877.3,349.43333333333334,296.56666666666666,1908.2333333333331,712.1166666666667,214.31666666666666,457.8666666666666,683.5,6000,1517.9333333333334,506.3333333333333,716.4000000000001,2135.833333333333,703.6333333333333,2243.35,721.2833333333334,893.0166666666667,1776.3500000000001,3956.383333333333,3380.7833333333333,307.85,569.3000000000001,147.21666666666667,1411.9833333333333,673.15,259.7833333333333,1231.1499999999999,945.9833333333332,175.36666666666667,472.6666666666667,535.7833333333333,5529.033333333334,918.8333333333333,401.3333333333333,345.6333333333333,252.51666666666668,420.5333333333333,495.16666666666663,923.95,228.01666666666668,557.0166666666668,1066.8999999999999,50,1091.0500000000002,423.51666666666665,822.0666666666666,745.7333333333333,693.3000000000001,476.5333333333333,2031.7666666666664,319.93333333333334,756.7333333333333,455.76666666666665,997.25,50,1691.2,1183.8500000000001,978.7333333333333,543.5833333333333,872.85,1308.3,393.1666666666667,437.3,402.8,1312.8833333333334,1090.4833333333333,387.8333333333333,462.1333333333333,1151.5166666666667,368.4166666666667,648.55,580.4666666666667,281.5,865.5,393.3833333333333,2631.366666666667,230.26666666666668,210.96666666666667,1226.6999999999998,1101.2,825.25
